Id,Predicted
64151,420342.17687513656
165946,445018.2381510478
159307,417960.1674374701
131434,389808.0373471679
8556,432658.3641670215
37868,343816.35003203474
14032,315353.8633722867
21341,358067.49233021896
135288,530374.6134131043
50116,299514.9753093133
97940,451801.19219128584
162134,462893.3676025424
166998,524944.0499878
137392,483444.02738171275
1460,340249.48773108196
171905,822971.0310476279
175067,606158.5276857897
172514,563653.0421317891
17738,308526.91027786216
67047,343511.30721253617
124014,506585.96746913606
185762,669963.9300131605
1311,281343.5907203228
119140,573548.2880055854
142546,485014.5043399672
114400,307428.18464959494
22406,472215.4256700891
92766,569666.3577556763
60485,412099.44139417115
91648,447980.6321377969
132526,822004.7733916686
25180,380878.36584403284
48904,266442.0740815438
146550,427714.4993071928
19407,495195.22476658743
47699,289982.94934178796
2620,303756.87084104813
174106,564420.7725085841
112846,514229.1316176804
83926,454979.6638641061
64285,391692.5824739608
5733,334155.74843411474
87638,509033.2763056774
53604,317266.804339846
53244,427033.96181424253
82872,342652.4737588387
66096,529222.2388239767
173642,408159.0557093758
145405,413804.6556690362
90156,496475.6378549799
180075,668931.5183771682
5153,311776.4421415452
134959,499564.01595337305
64342,377290.88112279266
51154,428742.0574414947
40845,306614.8878192555
170881,794799.3786082881
106257,700504.8240281091
114464,294724.9991766326
97370,441932.73699515185
172227,532975.7692734731
151941,473152.6633156146
107035,456058.8979718578
135274,427099.2463899429
169795,549250.4609022338
83718,443277.7665610607
42632,260565.926542702
68198,379700.8012096318
112707,433040.7420848058
36740,353440.7474663349
42954,293429.59908945457
5921,303976.43939680344
40850,294537.34834968345
44668,305972.5098442431
21263,330303.5666634648
162241,610169.198519567
81902,439009.7949397991
169151,583521.9184981559
154334,449890.84938306065
59218,389242.5489773591
37714,380483.75048371084
106222,510789.3832299072
139069,517670.42715679837
4425,445839.46462194767
140007,432876.2805098791
90024,427480.0452876341
153101,460156.7056073782
37538,271618.9483975399
32399,339497.2486638918
38946,290342.7013303121
151272,479250.12009650905
95430,512590.56014841225
101750,615924.6885559703
16356,319052.0393089063
131496,461554.54249475076
167864,486211.18268564204
17832,322547.33950695914
106738,415675.3136880518
33431,321771.97459957714
164505,508314.75697413593
47565,405353.4043673926
99660,567899.5350440238
20200,299509.5797348619
28507,436848.19372949016
43495,411728.0520543827
23794,369133.3622377004
40297,323960.80583758414
53944,515499.7707919007
11040,707011.2043200386
106585,428835.6781560087
70050,703558.213761063
75026,459373.7259499503
142562,454321.86737881764
113332,446431.4550595543
104548,652704.5364402357
159065,505910.4182438226
157589,498988.89626128646
26850,287293.93439873104
83917,385773.434222704
124331,380841.1622111086
58018,235833.94279864035
163913,600215.2032617833
109105,442551.65701637627
97862,458754.71958610875
16478,303451.14752953616
35187,309915.0072288945
25446,383393.74446934095
47828,342490.21864868427
123220,412233.4265187572
16366,312705.1919286334
144449,393428.55546761537
39920,264342.6892308362
160888,447971.12652069796
47978,299516.43401248887
14331,330936.8162993817
60334,288606.4071044413
49737,288628.0315616124
98533,277671.119236661
38375,280675.4967355209
176978,732281.4797050222
60474,446588.728128854
163806,528705.0490051651
4654,354407.7563201366
130912,420344.3107863184
115098,461633.24399581173
56214,293342.00702214596
63720,320561.37055431394
143496,538054.9961414722
33941,376914.0989591557
66720,282322.1595417979
29518,214159.80676206277
68026,545569.7192075169
161546,549438.9061073087
118804,351614.7151172369
126852,436684.0208694444
102392,401447.4493140334
49738,275166.5799869437
49424,374862.0138087381
18184,327568.61228873464
5408,405405.13993004913
157571,486419.40474780364
111705,546453.8039614655
179891,668336.5498842862
76587,296507.27066193806
2629,307583.18339526985
119008,376529.6570640635
128414,332840.4769702327
162481,419809.97120476374
39075,393731.52703118965
113444,570582.9106697163
58984,485545.0568208229
134087,462992.98037639837
27723,299523.5299033892
61426,798034.143769146
26496,284322.7167682793
8183,419746.9507073977
96508,385106.3472930198
56072,363932.5183897154
77192,380096.56057516864
84054,544503.6789162477
55624,359223.67830088787
163711,407803.11857304676
29219,454766.8671933232
81813,485237.11823051266
181000,714340.8907723058
143894,460966.1644676399
141800,518249.78574072826
30009,310449.9209610808
45917,293077.2156354836
14425,339154.63228137966
23268,301974.53445442003
1284,207359.72170245534
69986,772766.8935784989
134779,427654.6291062984
78114,397647.5843821247
128833,401150.0740440454
129335,422058.501203933
56632,356427.00658139464
46967,284049.22774760454
146611,360729.11729266564
37748,326237.52436810057
156600,464484.2941214174
105167,343992.32645172824
35572,287586.9101260029
154900,544428.1528767687
68778,399243.87512613315
40761,631494.8549321417
76922,390923.9941882762
57737,262738.0138626715
63946,447306.5112402847
111235,356299.17831437476
114882,496800.3037010359
12676,265498.80342870543
138376,466706.0046691796
90637,428863.2907913795
184522,575732.5766579269
92974,342630.8477749717
8857,306580.32818120334
27895,307433.6170889352
156181,494440.5904720487
41834,510251.5327205231
157391,528696.6665789684
143702,405656.97831687616
185912,1098687.441240673
11229,277884.43660096923
41300,321573.97355288366
72247,378338.13315053814
83180,473661.8075164194
148335,489021.4035950886
7890,406684.1555986366
135138,460875.6601286859
27131,318614.2885423969
166558,613076.1736913503
131032,414303.0061273
74357,408922.16578860424
156049,362867.167605851
69414,795017.5345139628
97276,385186.8982592013
82842,356702.9797451134
148527,489319.86242212506
144752,529265.3251449347
18175,347921.7502962815
11905,294435.9245460561
171029,490102.349422971
59320,470089.0430239955
84110,376106.91098918417
78965,831846.9802845466
85951,556151.4489363027
163141,471546.37060859276
109999,442875.08376460196
147801,434146.67970553954
139213,429703.7345656468
126460,615736.7297859855
28015,366280.5792153252
181431,589036.27415063
52696,690116.7914100882
50605,330728.7197085302
165242,471552.0455629617
48813,267437.54470497346
110483,569677.6659310608
89306,344621.83968874125
133442,373161.7394734206
65829,465006.94783482264
87579,352203.3606905861
91465,457354.97212783364
73701,499626.92562453606
15530,358798.2601084127
18230,432216.8947875166
97193,520702.67396853556
166625,543553.6981652688
33195,412275.8332455553
136148,487359.46766164165
165033,598147.2026368805
21315,343307.945928109
91814,310009.26351808367
16891,443206.4142582742
107918,665368.7123071227
79471,451703.2420734544
21862,479122.53470744845
67991,425590.3253464309
165486,518892.7386938692
63600,408828.8126062612
110049,355185.1082688073
112307,394744.4276713584
10157,327243.6011353576
74635,454862.11949176743
25784,400941.570737226
107059,458282.6800923937
30356,391392.04482543323
87516,620739.3808895791
10936,508239.1944036108
88543,526170.3841126052
139877,422420.2279186611
42424,435570.1595216324
52670,527642.5840770302
166867,472732.8067729086
101107,451935.6163318914
76199,497415.5611962547
80888,357155.69283746905
9911,288036.52662802365
156640,415098.8604373645
102356,516205.57865118014
48860,367290.49584791565
102849,671088.6442600538
138105,448467.4155568781
117983,415372.46042384085
93922,365556.6936948615
46238,398390.5369837768
59022,635903.4619029044
106646,443388.5779502298
120040,534696.000619473
126172,375956.901269199
168000,618839.8738131635
80749,424741.53163748217
131491,482091.9539341426
112112,514883.0907287854
47501,305104.61873937683
13728,282854.3038982138
101768,328871.26399855997
6316,310375.02643895405
126098,820556.0627074664
165,328737.93729579414
19524,433269.77403754235
150677,454716.48173375486
59379,428303.8714114042
74454,351714.9054729091
175450,679576.8516660575
89244,757410.291458731
116506,392681.98325126525
147339,478552.3676200921
74001,666046.5645393534
90922,386486.06346086075
1820,464350.11804199626
110186,305912.91833081306
62682,378408.6229473533
89581,455115.8018845377
137848,450166.8010410478
161798,413985.4413394129
170742,465667.4490980893
82918,445333.2180882431
37679,337856.5975116433
154926,417503.84711691167
149598,303995.9848290259
44725,303751.87616654893
90766,534319.3175476682
148899,434676.07709358295
126592,371876.0705883397
157908,402572.81742397964
113713,399690.28125383414
148870,619958.5997944488
165510,481262.5505796771
101470,395503.74957575643
51743,328561.56942313066
27173,225778.29071872935
27812,346058.51014314033
95488,364609.0396262376
173154,630455.3917909949
121352,424917.40079379344
143803,395859.2209686765
63373,325989.02863121167
1386,310135.3527232482
163514,498938.0227880532
35643,287165.8968819821
120579,541539.9429964719
128369,434235.39983306156
141816,451327.7494172777
161838,521568.38061769854
71069,441850.6912778004
77131,460437.06492813653
17667,353487.42287049926
52148,389563.49386537354
72854,604826.087664259
102035,482851.9754657818
111359,424442.9481998803
17719,339563.5774496845
123306,346076.31348494784
161864,670371.2394922319
180849,618518.4046805106
160993,464379.3072014936
162321,340680.95995502674
46481,310035.1659799478
79814,398607.29390371946
137789,614828.6498493346
54212,286874.03345385374
33512,331033.7808416655
57246,729654.3397288149
183567,590333.4410223837
126709,405520.1237029669
38938,296235.66652847355
31497,392115.199293834
43094,379489.4502713886
40278,323960.80583758414
174057,690306.9884305382
88538,529706.3885647181
78488,690711.9036024656
170729,599121.0872388933
173992,545729.9756137427
60975,311023.94836456305
54718,250239.39184982472
178130,668722.0327159311
133730,376125.8620879287
70033,719497.9448893326
43395,513368.52984886797
142569,460142.73318922764
25880,271674.7895878598
139537,408742.96222480317
3465,414695.68478550104
40735,490962.8930519797
162957,456060.7376978697
83356,482999.7793137515
32897,287599.562600518
49245,308814.0733894398
60337,294464.13145997055
139769,656223.9336160285
52326,334187.6362442297
162813,826235.0394856805
180789,500179.5047661313
49386,413811.3133188012
33541,355940.9333184609
159352,494102.16775074264
42027,447724.6946724949
155370,432712.56345229474
143725,506016.331912555
131769,404842.4701294297
139885,414017.0949289858
93808,454793.3750876571
10639,303906.7195691822
168611,571985.1096536402
167653,659530.4394602383
123170,366816.0265837797
139150,323236.79031150835
62622,491665.67811074795
168689,1026638.7943982492
18566,299366.689181711
67121,264746.11719959736
119193,424164.58641999174
75320,468525.3040011345
185227,765302.2880944505
59316,460737.6424886015
42962,293429.59908945457
51540,270088.8910626005
37927,341138.5830567301
85155,318216.3841956345
148730,457929.3668651816
182768,620525.5405267216
21816,321052.1094112549
119821,417162.5627033548
53803,366442.34410408844
75672,476029.3410335667
164062,532809.8476325292
9801,722331.974021742
90516,516084.9945204812
126543,362580.6911972189
20563,267224.18624288513
173167,477894.1160887355
165546,739865.8540136042
140696,430762.3101678444
60885,457924.2707459752
71010,360017.0161128863
65245,420388.514652406
7762,307359.6581433009
162332,460452.6757847695
132065,447745.8067788275
163315,543146.7100045616
94896,393533.09319223824
13990,434079.15198506595
86695,445394.7019470196
136032,820890.796664384
181973,536786.8452001255
70720,1074012.675513586
176320,696638.229519741
123988,651366.3288905076
75446,471371.40908761387
165520,481262.5505796771
95499,433173.3065607557
73362,400697.224570365
115013,332085.1458918083
170250,519891.65447311156
117752,544315.2673190596
120534,591125.053357642
43110,356920.333692385
173316,550638.98270194
163348,829912.678241349
167196,528601.6361870066
8539,558123.1854478661
57416,433642.50612638035
147688,403701.0427946406
48843,278403.853459763
123483,429471.94204614486
91781,362337.51465926366
57502,234933.90542503935
41380,420317.2016456823
71368,416157.12608545314
90332,400004.7316063483
56200,416683.0111099673
59273,459822.0282149217
59528,832762.2334261474
142978,453952.57556176546
62463,425916.6663626747
151089,317439.8908096294
159388,416018.0946573478
15000,330326.43050753465
124030,415830.78637468064
146762,361491.6327397763
32542,282612.486014923
44504,351122.25772630516
154438,528998.0178864786
92711,410668.9677785562
26861,384680.7638367552
154130,546005.1425556472
108177,501477.8176645241
85561,365422.2511013685
29523,257758.98705737654
162190,597922.344808806
137744,387608.8307535488
141614,419745.24487620476
154095,488989.694805392
177433,701323.4257816047
16212,320309.04120325495
138324,488963.616377717
179772,659660.2106755767
80229,493055.07151014975
146601,494325.74914974807
90354,428447.2176993213
16620,330948.3501267902
144520,421096.67343503237
43671,308408.0845064917
151379,415793.5112808277
43516,296453.5177368771
114780,394908.98503689596
48679,460004.7063680043
23310,326785.6082034726
82078,881312.963102342
161637,472107.5662601482
97266,390234.41445043415
25975,339842.66069647373
183280,700295.0644096865
143522,402389.53077097493
82873,371329.62842285895
111022,441459.6175232209
170004,396101.81867663254
149233,442217.7632998912
11335,268713.46164237824
178323,728405.5244894683
117545,455294.71698028495
104197,470983.69930589513
114280,466881.591181014
30527,304230.7207024929
42651,359189.22349919734
123646,407992.443991254
72689,456472.0666215699
78646,435132.0124738477
50032,405461.0163491298
167436,628603.4537275465
25911,260259.5186246824
140037,427119.69313190976
117935,521506.9041991698
122922,359867.11673019145
28738,339578.9586954697
129413,415389.4374948449
65411,458813.7095622084
20519,274809.9788274781
148799,530794.7024494193
96848,360336.3844272965
167854,496079.6090844978
90027,425372.4172914968
124583,379418.774085406
123841,402503.1146336691
143815,522111.7346845603
100928,327071.667704203
64554,455664.4490605218
27802,319333.0008959382
55996,294556.402889064
168480,443094.3198524315
18511,343067.84853296494
7174,321917.3875240284
107447,380191.91379175603
109945,385275.1183869734
109304,541824.0258605964
33225,240252.44307763077
31504,298889.25521245046
85162,324675.08995595685
164868,461913.07955749385
102092,427416.05302439013
5618,300423.7001908957
45425,376919.8948520718
127376,447308.1543269326
156938,460740.3505080124
127635,443008.8367647832
111774,631536.2358630915
141311,687236.8899272473
68733,385518.82849982893
171431,784805.7562916743
57288,287903.34350502875
147560,560286.7209794633
83283,468627.8102173532
180470,539710.7285995795
85424,444781.388618046
30049,292156.5457825769
138841,500018.2746838849
138637,411638.93129446806
178178,788852.7990074595
69976,713087.4227522467
139744,551620.6592522624
58256,231998.78296157456
104665,471249.3332852464
169191,536049.5767610201
55984,437348.3763214183
40354,392984.47621318477
59813,245738.212120773
142178,358284.2892750397
104367,505319.94446211855
135075,395442.936945974
16278,333964.4988887994
49191,440203.74107626005
95010,434143.33098771423
179668,572356.7133537831
111338,373201.5498324844
76006,392134.27377498033
106534,424804.35779106524
78933,748931.5514097811
76196,579804.4761679308
110996,417940.9740293703
145016,472354.42299707833
133526,465863.44193149876
67069,556737.8604362278
77499,346634.60967637337
51668,640178.062860853
64752,476616.0309737864
148430,438230.4976021211
63329,316825.6775040324
173406,501071.86158107873
79182,377926.85837090167
139963,437027.28281086247
119727,358633.5696947941
14184,305204.8735277768
63325,701131.3579402271
69906,669198.2347632175
150715,354800.81012145133
10423,354487.07478375745
13226,191129.14546747608
166355,498989.0091508253
162216,527876.9086671793
43071,349105.1550550599
103161,459676.954325349
168506,533777.9736961679
30707,437063.89073037636
54877,424405.4691018554
77637,357631.20753023506
54304,320133.37485102686
71775,516748.4675974606
116543,350285.3704689169
18877,392237.46578560234
98865,448989.8412094701
169535,525775.0982775221
155674,372680.3151760703
46410,354490.4592508264
25354,380281.85239670303
149242,366510.6791665544
156019,552773.6646518831
2372,242487.25169402128
167793,463406.9966910961
13539,387602.1119185179
96889,593690.746476324
12180,262555.96324997576
30975,428557.5034074278
142091,699776.124137498
141417,558780.955942199
88385,455591.7155283302
118140,484309.9007999534
130703,411206.176812481
78738,424877.9438614328
31269,334247.67179402243
109042,457633.15003958065
48367,386863.8993050872
169027,491643.86910302774
94564,401642.177488184
69161,529152.2815585736
109455,560288.7502936615
102048,463832.4691622058
142061,609770.243413236
80360,349608.8655823731
108330,407434.1455220337
45894,280822.77743523545
184619,812402.468533293
44807,323034.2385595973
86934,386419.7301759883
99343,401159.5271968311
168916,499018.3906869954
89276,638341.1481325005
51815,314246.86605377274
125813,407317.67027388193
107171,385187.72044459044
154642,414711.4256121465
10072,330676.2248570428
68097,332508.6440071391
160821,511947.5065247133
19655,322945.59346487647
142752,447630.4450158663
36940,287792.55189667986
111126,377554.0348732466
596,273607.6234573387
71019,360017.0161128863
4479,316988.1885069256
55848,444744.7557441221
85188,448830.4754822649
125357,371645.91774566926
14647,264932.7596556754
162730,473510.80547538295
150653,428115.9392291485
120056,397760.94045667606
169156,607449.3050978838
67935,648922.3823409678
174388,638057.830033435
182913,634733.4747560027
54148,288557.11562595185
131866,563921.2332860812
149984,430585.7541718119
159985,499947.68235811766
95496,427784.6619581762
112843,426326.67828532227
49524,372138.92914525134
27369,257453.30125299277
30825,431782.33964825404
169753,700719.041482624
92534,372652.69694463146
129225,404387.81194883457
13062,281288.9139678233
130722,527928.4370301908
134157,396370.6983041987
165859,505950.5461707278
66301,452498.9184045511
83618,466414.4067249507
107691,449730.4974271985
105232,399401.2796282611
48298,548904.9150129458
40648,334028.4987087692
71976,451321.16609963984
72896,652110.6460978412
74551,402864.11867615016
44973,324564.64474799455
29347,367681.84472045995
141919,497817.047890135
106300,363848.9324957692
131980,452324.01389815856
133141,451492.19886811107
3973,298535.77873636584
40519,331946.0847306216
180446,616757.734103998
175025,560906.1368760866
75064,419194.5187562611
18793,377718.2064665565
149491,428353.6103462966
154754,513043.76866637624
132371,412746.7882720961
134999,488916.72115493444
165322,504781.81155881746
108805,512616.156952206
140691,454473.1024874236
156367,504738.9095208966
85858,588055.1370805401
152700,461278.42234226764
185104,558583.2106415579
70218,424348.8322726135
10393,349474.86605209974
165123,538225.6899552132
55106,420381.2009548831
88369,400051.71059151826
41779,553247.0263132273
130816,378957.6090606626
31211,331487.8266396175
166757,691928.3436673515
108437,370136.26376601023
185814,764093.5421103233
73304,399837.68498373154
148656,495250.3116109328
84559,348850.3950080702
151222,430371.08415860607
2069,243397.62855082698
182640,675966.0335339255
157520,487041.9438957806
153201,516695.1948693051
51319,436618.71555968944
167197,538562.6867624726
56328,734162.6644309158
7586,315424.2467425949
4962,543787.1100787
17286,293061.3582090045
17996,313636.7476391214
136652,426933.11098074436
107533,385416.5182987009
35676,272251.12677481904
63528,410573.5700394856
88024,407538.59897234844
92245,456491.1837293514
121431,455381.0381673453
117675,428430.990703801
134315,601570.7160206975
80382,344420.72140924854
5676,323330.5936282371
85834,424457.7479179763
7544,315506.9615880841
76545,361194.5700125831
182269,751000.3253205242
115301,365957.5875459514
184499,705630.3601501521
89274,832805.349074079
96978,469806.793089716
22476,340261.6018851534
43684,327570.7028744289
103852,516855.0068441075
6660,316781.29782461026
149136,566400.5242888156
55623,338209.38674305787
154963,406808.6272294558
118607,381529.75774432544
66046,437793.221929432
50815,391852.2318459314
88378,469368.4664445376
47559,391315.88737292093
96116,421342.9669724765
31651,317380.8549814886
141186,593797.8546956937
142321,690846.9056768353
47123,279437.8210570334
176333,596560.7062577805
3011,294053.39126510685
68006,562767.8546620648
183387,510427.6403602036
36465,302029.67757623416
39670,299424.771184119
173044,460107.73403330066
7197,303348.78746098536
35841,273739.19493041246
185880,723912.3014044672
64929,697363.8468515766
99553,516731.12080359453
59246,258380.52277821174
122401,361946.4465621695
5750,318467.97640673246
54602,304591.5077228342
57503,246506.7787525087
139988,460257.0175409369
61441,780102.3854392153
3816,363855.4718334623
157223,483177.2421506492
45836,357709.69929450704
155755,420891.49056752655
1314,270261.485915814
172283,601732.6793040434
183939,750598.3274218653
102449,446655.32973116863
130038,382694.8019709233
69337,782706.7514395085
59437,330788.45398946566
100231,438178.43036085065
184320,550451.7220808257
121624,457723.9145628638
175778,469953.07578027924
49838,297624.130786733
112596,429493.04256471735
92825,649128.966761087
3175,528868.9041793729
20599,245901.9709437076
90059,467952.99154661386
8718,268265.0432138295
56904,728775.4678506757
140415,440430.6805650228
45486,366492.36938711343
72264,418553.0685840932
102129,419432.49542482325
5083,408328.23966335144
23403,361237.03687997244
57581,663207.103631251
165475,464229.69205097144
88985,501026.183649576
30967,431816.32703667565
19270,399358.254861695
39924,264342.6892308362
52520,518778.0837264928
151658,401262.8797978447
145774,561950.7194879481
52004,321796.53609608556
109232,370112.21154645074
32071,263825.7183399979
421,227203.32077016728
150070,494505.9876487919
157555,457964.2671602567
141514,352412.5466769111
137558,569449.0302549038
155571,441698.9322265714
162016,547430.2659791133
47743,318462.61684883997
42863,353488.4094712363
60316,366588.8793168872
119376,528922.15105539
96534,400897.6794805154
97787,515208.65014239127
46854,237683.1202276307
131197,385477.6661890765
45750,343723.7752130139
75580,564186.9148146968
122938,503327.67760378425
24952,284999.1310169476
8713,257698.10150149083
29044,327695.77198105387
33794,381010.01653771714
155354,537613.2417159957
174630,625521.5715250677
357,220460.9100470092
52446,388892.3353332679
173530,452326.12896375725
9167,279040.1108445761
2712,283061.09419505013
34228,378470.45270295744
14795,301475.3095324483
101108,480016.16991564224
182805,609252.2221124117
101314,466215.29722104815
71207,372738.66263764066
24463,315682.7099126654
161441,426052.03721019364
62066,304603.56750537164
140608,453272.6838149445
9901,276690.7875356705
167009,482325.9620514451
70131,310365.57163024665
111696,577712.5047304851
69883,808124.7284144
68434,396127.99170387856
10786,310566.66115311126
104011,527955.4948722175
108425,377648.76575402793
120804,424573.1379226824
26582,344860.2706715289
20975,425700.1399729482
134633,508475.82755133073
97941,451801.19219128584
107642,444570.1874670399
161902,485992.507363961
100312,847589.0364888126
95448,406709.34211255604
21815,331985.8568968329
149382,645446.7815892366
74108,733660.0794432536
123994,638408.8104647625
146443,498806.3579942001
108700,391529.24945116544
22001,453654.5597552613
74783,378828.7527624591
119865,404292.1129432428
141913,407585.87221246556
74995,497650.4688513177
135235,335303.53269091214
48589,333950.7426074444
914,279016.62127535423
119943,395874.89832126605
99440,339989.77512196486
144341,610394.7108552142
97930,525087.9343409517
90951,382142.60777930194
131041,403761.38563285663
84731,435930.8805334128
135546,775686.256853717
127448,473481.8980926778
61300,289931.1140459217
63131,383938.15959171363
25238,319480.50701084203
180340,558685.0847197045
99506,345879.48633151397
183854,599510.2148489078
94910,455983.9779759866
44500,268879.2585638802
63085,356328.3076430426
164640,716787.9104843293
16313,342621.251510479
132985,407555.0789093962
101842,387178.4842047689
5938,493656.13268045126
44937,319395.5135920445
